order_id,item_id
1,640405172
2,640405339
3,640405058
4,640405339
5,640405347
6,640405112
7,640405399
8,640405389
9,640405399
10,640405112
11,640405339
12,640404923
13,640404963
14,640405399
15,640405348
16,640405331
17,640405307
18,640405389
19,640405399
20,640404963
21,640405331
22,640405399
23,640405058
24,640405307
25,640405380
26,640405371
27,640405371
28,640405347
29,640405085
30,640405085
31,640405395
32,640405380
33,640405296
34,640405389
35,640405331
36,640405307
37,640405085
38,640404923
39,640405172
40,640405085
41,640405380
42,640405058
43,640405085
44,640405347
45,640405339
46,640405348
47,640405395
48,640405389
49,640405307
50,640405347
51,640405085
52,640405395
53,640405315
54,640405025
55,640405389
56,640405347
57,640405395
58,640405339
59,640405085
60,640405025
61,640405395
62,640405348
63,640405355
64,640405347
65,640405112
66,640405315
67,640405112
68,640404923
69,640405323
70,640405399
71,640405389
72,640405058
73,640405399
74,640405058
75,640405058
76,640405085
77,640405399
78,640405331
79,640405112
80,640404963
81,640405347
82,640405348
83,640405380
84,640405296
85,640405348
86,640405331
87,640405348
88,640404923
89,640405380
90,640405389
91,640405347
92,640405296
93,640405348
94,640405315
95,640405347
96,640405347
97,640405331
98,640405348
99,640404963
100,640405307
101,640404963
102,640405355
103,640405058
104,640404963
105,640405347
106,640404923
107,640405172
108,640405380
109,640405347
110,640404923
111,640405307
112,640404963
113,640405025
114,640404963
115,640405296
116,640405025
117,640405331
118,640405331
119,640405315
120,640405380
121,640405172
122,640405025
123,640404923
124,640405348
125,640404923
126,640405058
127,640405399
128,640405296
129,640405347
130,640405331
131,640405323
132,640405058
133,640405058
134,640405339
135,640405339
136,640405323
137,640405296
138,640405172
139,640405323
140,640405339
141,640404923
142,640405315
143,640405331
144,640405355
145,640405315
146,640405331
147,640405348
148,640405323
149,640405389
150,640404923
151,640405058
152,640405399
153,640405371
154,640405058
155,640405371
156,640405380
157,640405315
158,640405058
159,640404923
160,640405348
161,640405323
162,640405355
163,640405307
164,640405331
165,640405389
166,640405395
167,640405339
168,640405395
169,640405025
170,640405323
171,640405389
172,640405389
173,640405380
174,640405348
175,640405395
176,640405347
177,640405339
178,640404963
179,640405112
180,640405112
181,640405399
182,640405025
183,640405331
184,640405399
185,640405355
186,640405112
187,640405380
188,640404923
189,640405331
190,640405347
191,640405058
192,640405371
193,640405395
194,640405296
195,640405296
196,640405399
197,640405296
198,640405347
199,640405172
200,640404963
201,640405355
202,640405323
203,640405323
204,640405296
205,640405389
206,640405348
207,640405399
208,640405399
209,640404963
210,640405339
211,640405058
212,640405085
213,640405296
214,640405085
215,640405112
216,640405389
217,640405399
218,640405331
219,640405112
220,640405389
221,640405399
222,640405296
223,640405395
224,640404923
225,640405389
226,640405331
227,640405058
228,640405315
229,640404963
230,640405315
231,640404923
232,640405112
233,640405380
234,640405395
235,640405371
236,640405315
237,640404923
238,640405085
239,640405112
240,640404963
241,640405085
242,640405058
243,640405315
244,640405355
245,640405307
246,640405296
247,640405380
248,640405323
249,640405112
250,640405025
251,640404923
252,640405058
253,640404963
254,640405172
255,640405112
256,640405112
257,640405085
258,640405296
259,640405399
260,640405085
261,640405339
262,640405380
263,640405296
264,640405389
265,640404923
266,640405331
267,640405296
268,640405380
269,640405172
270,640405371
271,640405112
272,640405112
273,640405371
274,640405172
275,640405355
276,640405085
277,640405380
278,640405355
279,640405399
280,640405348
281,640405371
282,640405315
283,640405025
284,640405339
285,640405025
286,640405347
287,640404923
288,640405339
289,640404923
290,640405296
291,640405296
292,640405323
293,640405112
294,640405371
295,640405112
296,640405307
297,640405389
298,640404963
299,640404963
300,640405355
301,640404963
302,640405399
303,640405371
304,640405347
305,640405339
306,640405348
307,640405315
308,640405399
309,640404963
310,640404963
311,640405085
312,640405112
313,640405307
314,640405058
315,640405339
316,640405025
317,640405307
318,640404923
319,640405395
320,640405371
321,640405112
322,640405025
323,640405085
324,640405296
325,640405355
326,640405395
327,640405389
328,640405355
329,640405347
330,640405025
331,640405307
332,640405395
333,640405347
334,640405025
335,640405389
336,640405172
337,640405112
338,640404923
339,640405399
340,640405323
341,640404923
342,640404923
343,640405371
344,640405395
345,640405058
346,640405172
347,640405315
348,640405085
349,640405399
350,640405315
351,640405371
352,640405112
353,640405307
354,640405395
355,640405371
356,640405347
357,640405339
358,640405395
359,640405355
360,640404963
361,640405389
362,640405395
363,640405395
364,640405371
365,640405348
366,640405025
367,640405296
368,640405085
369,640405389
370,640405315
371,640405347
372,640405380
373,640405399
374,640405085
375,640405307
376,640405331
377,640405315
378,640405085
379,640405355
380,640405347
381,640405331
382,640405389
383,640405355
384,640405371
385,640405307
386,640404963
387,640405389
388,640405339
389,640405380
390,640405085
391,640405296
392,640405355
393,640405323
394,640405395
395,640405395
396,640405025
397,640405395
398,640405315
399,640405025
400,640404963
401,640405296
402,640405315
403,640405172
404,640405348
405,640405296
406,640405339
407,640405395
408,640404923
409,640405085
410,640405395
411,640405395
412,640405112
413,640405339
414,640405399
415,640405296
416,640405058
417,640405296
418,640405323
419,640404963
420,640405355
421,640405085
422,640405380
423,640405389
424,640405025
425,640405347
426,640405355
427,640404923
428,640405355
429,640405395
430,640405112
431,640405112
432,640405296
433,640405399
434,640405399
435,640405323
436,640404923
437,640405172
438,640404963
439,640405380
440,640405025
441,640405112
442,640405058
443,640405315
444,640405307
445,640405399
446,640405307
447,640405395
448,640405371
449,640405399
450,640405395
451,640404963
452,640405355
453,640404963
454,640404963
455,640405331
456,640405296
457,640405323
458,640405331
459,640405323
460,640405085
461,640405380
462,640405355
463,640405025
464,640405355
465,640405389
466,640405380
467,640405315
468,640405307
469,640405323
470,640405172
471,640405380
472,640404923
473,640405348
474,640405112
475,640405339
476,640405395
477,640405347
478,640405058
479,640405296
480,640404923
481,640405307
482,640405172
483,640404923
484,640405296
485,640405307
486,640405371
487,640404923
488,640405315
489,640405348
490,640405315
491,640405348
492,640405371
493,640405399
494,640405315
495,640405025
496,640405315
497,640405323
498,640405296
499,640405389
500,640404923
501,640405355
502,640405085
503,640405296
504,640405058
505,640405296
506,640405399
507,640404923
508,640405323
509,640405307
510,640405371
511,640405296
512,640405371
513,640405395
514,640405389
515,640405339
516,640405172
517,640405331
518,640405331
519,640405112
520,640405339
521,640405307
522,640405347
523,640405347
524,640405058
525,640405307
526,640405348
527,640405339
528,640405389
529,640405058
530,640405331
531,640405371
532,640405371
533,640405307
534,640405085
535,640405331
536,640405355
537,640405347
538,640405058
539,640405025
540,640405371
541,640405172
542,640405339
543,640405395
544,640405058
545,640405399
546,640405307
547,640404963
548,640405315
549,640405399
550,640405323
551,640405296
552,640405380
553,640405339
554,640405380
555,640405172
556,640405395
557,640405315
558,640405085
559,640405085
560,640405296
561,640405355
562,640405172
563,640405323
564,640405347
565,640405172
566,640405025
567,640405296
568,640404923
569,640405348
570,640405348
571,640405347
572,640405348
573,640405371
574,640405172
575,640405355
576,640405339
577,640405307
578,640405025
579,640405380
580,640405307
581,640404923
582,640405315
583,640405355
584,640405380
585,640405172
586,640405307
587,640405389
588,640405389
589,640405371
590,640404963
591,640405025
592,640405339
593,640405172
594,640404923
595,640405331
596,640405348
597,640405371
598,640405315
599,640405389
600,640405323
601,640405339
602,640405395
603,640405307
604,640405339
605,640405389
606,640405085
607,640404923
608,640405348
609,640405058
610,640405348
611,640405395
612,640405112
613,640405331
614,640405112
615,640405296
616,640405389
617,640405172
618,640405307
619,640405058
620,640405371
621,640405323
622,640405339
623,640405331
624,640405058
625,640405339
626,640405355
627,640405172
628,640405025
629,640405371
630,640405331
631,640405307
632,640405172
633,640405058
634,640405348
635,640405355
636,640405307
637,640405389
638,640405085
639,640405112
640,640405389
641,640405347
642,640405348
643,640405331
644,640405339
645,640405389
646,640405399
647,640404923
648,640405348
649,640405355
650,640405399
651,640405339
652,640405112
653,640405315
654,640405112
655,640405172
656,640405348
657,640405395
658,640405395
659,640405399
660,640405348
661,640405172
662,640405371
663,640405395
664,640405395
665,640405172
666,640405085
667,640405172
668,640405371
669,640405348
670,640405058
671,640405355
672,640405380
673,640405399
674,640405296
675,640405399
676,640405389
677,640405348
678,640405315
679,640405085
680,640405307
681,640405371
682,640405085
683,640405399
684,640405172
685,640405389
686,640405399
687,640405025
688,640405348
689,640405348
690,640405399
691,640405355
692,640405331
693,640405355
694,640405025
695,640405323
696,640405371
697,640405025
698,640405025
699,640405058
700,640405085
701,640405371
702,640404963
703,640405172
704,640405389
705,640405348
706,640405347
707,640405339
708,640405315
709,640405307
710,640405085
711,640405348
712,640405380
713,640405380
714,640405085
715,640405355
716,640405347
717,640405380
718,640405389
719,640405395
720,640405315
721,640405025
722,640405380
723,640405296
724,640405296
725,640405339
726,640405112
727,640405380
728,640405025
729,640405395
730,640405025
731,640405172
732,640405389
733,640405347
734,640405347
735,640404963
736,640405307
737,640405389
738,640405380
739,640405389
740,640405307
741,640405371
742,640405085
743,640405025
744,640405085
745,640405395
746,640404963
747,640405323
748,640405025
749,640405112
750,640405307
751,640405371
752,640405395
753,640405347
754,640405331
755,640405371
756,640405296
757,640405172
758,640404923
759,640405348
760,640405112
761,640405380
762,640405331
763,640405323
764,640405323
765,640405380
766,640405395
767,640405347
768,640405112
769,640405112
770,640405395
771,640405315
772,640405347
773,640405355
774,640404963
775,640405371
776,640404923
777,640405085
778,640405112
779,640405371
780,640405399
781,640405348
782,640405172
783,640404963
784,640404923
785,640405347
786,640404963
787,640405331
788,640405389
789,640405172
790,640404923
791,640405399
792,640405307
793,640405339
794,640405307
795,640405348
796,640405315
797,640405307
798,640405389
799,640405085
800,640405058
801,640404963
802,640405355
803,640405315
804,640405371
805,640405355
806,640405112
807,640405339
808,640405025
809,640405331
810,640405025
811,640405395
812,640404923
813,640405296
814,640405348
815,640405025
816,640405395
817,640405380
818,640405371
819,640405296
820,640405323
821,640405389
822,640404963
823,640405315
824,640405371
825,640405331
826,640405339
827,640405331
828,640405380
829,640405371
830,640405399
831,640405296
832,640405348
833,640405339
834,640405085
835,640405315
836,640405315
837,640405331
838,640405355
839,640405389
840,640405380
841,640405399
842,640405331
843,640405025
844,640405380
845,640405380
846,640405347
847,640405323
848,640405025
849,640405347
850,640404963
851,640404963
852,640405058
853,640404963
854,640404923
855,640405389
856,640405085
857,640405112
858,640405347
859,640405058
860,640405296
861,640405331
862,640405085
863,640405085
864,640405085
865,640405025
866,640405315
867,640405025
868,640405112
869,640405296
870,640405172
871,640405371
872,640405389
873,640405347
874,640405296
875,640405058
876,640405025
877,640405323
878,640405296
879,640405395
880,640405315
881,640405172
882,640405025
883,640405172
884,640405348
885,640405025
886,640405348
887,640405371
888,640405348
889,640405315
890,640405380
891,640404963
892,640405315
893,640405347
894,640405395
895,640405172
896,640405389
897,640405307
898,640405172
899,640405347
900,640404923
901,640405025
902,640405315
903,640405296
904,640405380
905,640405307
906,640405355
907,640404963
908,640405339
909,640405323
910,640405315
911,640405331
912,640405348
913,640405348
914,640405307
915,640405307
916,640405399
917,640405347
918,640405296
919,640405307
920,640405395
921,640405112
922,640405355
923,640404963
924,640405347
925,640404923
926,640405172
927,640405380
928,640405112
929,640405389
930,640405315
931,640404963
932,640405347
933,640405025
934,640405348
935,640405348
936,640405323
937,640405025
938,640405371
939,640405025
940,640405380
941,640405331
942,640405112
943,640405315
944,640405058
945,640405085
946,640405395
947,640405296
948,640405399
949,640405323
950,640405307
951,640405355
952,640405371
953,640405395
954,640405307
955,640405307
956,640405058
957,640405389
958,640405025
959,640404963
960,640405058
961,640405339
962,640405355
963,640405348
964,640405339
965,640405355
966,640405380
967,640404963
968,640405331
969,640405348
970,640405347
971,640405355
972,640405085
973,640405323
974,640405331
975,640405112
976,640405380
977,640405307
978,640405025
979,640404963
980,640405172
981,640405399
982,640405307
983,640405085
984,640405380
985,640405307
986,640405307
987,640405389
988,640405315
989,640405347
990,640404963
991,640405371
992,640405395
993,640405380
994,640405347
995,640405323
996,640404963
997,640405058
998,640405399
999,640405058
1000,640405399
1001,640405399
1002,640405315
1003,640405307
1004,640405315
1005,640405339
1006,640405025
1007,640405315
1008,640405348
1009,640405399
1010,640404923
1011,640405025
1012,640404923
1013,640405371
1014,640404923
1015,640404923
1016,640405172
1017,640405355
1018,640405085
1019,640405296
1020,640405371
1021,640405296
1022,640405355
1023,640404923
1024,640405380
1025,640405112
1026,640405339
1027,640405389
1028,640405058
1029,640405172
1030,640405355
1031,640405395
1032,640405323
1033,640404963
1034,640405355
1035,640405085
1036,640405399
1037,640405058
1038,640405323
1039,640405347
1040,640405112
1041,640405395
1042,640405112
1043,640405339
1044,640405348
1045,640405339
1046,640404923
1047,640405331
1048,640405307
1049,640405395
1050,640405371
1051,640405323
1052,640405380
1053,640405348
1054,640405348
1055,640405172
1056,640405172
1057,640405025
1058,640405331
1059,640405339
1060,640405371
1061,640405339
1062,640404963
1063,640405307
1064,640405347
1065,640405339
1066,640405389
1067,640405347
1068,640405085
1069,640405331
1070,640404923
1071,640405348
1072,640405399
1073,640405380
1074,640405085
1075,640404923
1076,640405380
1077,640404923
1078,640405348
1079,640405395
1080,640405399
1081,640405172
1082,640405025
1083,640405307
1084,640405323
1085,640405380
1086,640405085
1087,640405296
1088,640405371
1089,640405348
1090,640405025
1091,640405380
1092,640405355
1093,640405395
1094,640405331
1095,640405315
1096,640405395
1097,640405395
1098,640405399
1099,640405348
1100,640405058
1101,640405112
1102,640405172
1103,640404963
1104,640405371
1105,640405331
1106,640405399
1107,640405315
1108,640405058
1109,640405399
1110,640405331
1111,640405355
1112,640405085
1113,640405172
1114,640405380
1115,640405323
1116,640405395
1117,640405380
1118,640405025
1119,640405355
1120,640405315
1121,640405307
1122,640405380
1123,640404963
1124,640405315
1125,640405085
1126,640404923
1127,640404963
1128,640405058
1129,640405355
1130,640405347
1131,640405399
1132,640405058
1133,640405371
1134,640405348
1135,640405399
1136,640405112
1137,640405331
1138,640405380
1139,640404923
1140,640405331
1141,640405331
1142,640405339
1143,640405025
1144,640405307
1145,640405339
1146,640405315
1147,640405399
1148,640405371
1149,640405331
1150,640405307
1151,640404963
1152,640405348
1153,640405389
1154,640405307
1155,640405323
1156,640404923
1157,640405395
1158,640405172
1159,640405025
1160,640404923
1161,640405307
1162,640405296
1163,640405331
1164,640405389
1165,640405085
1166,640404963
1167,640405347
1168,640405371
1169,640405323
1170,640405307
1171,640405172
1172,640405347
1173,640405355
1174,640405347
1175,640405347
1176,640405389
1177,640404923
1178,640405347
1179,640405315
1180,640405355
1181,640405085
1182,640405331
1183,640405395
1184,640404963
1185,640405371
1186,640404923
1187,640405371
1188,640405395
1189,640405399
1190,640405307
1191,640405339
1192,640405085
1193,640405399
1194,640405399
1195,640405315
1196,640404963
1197,640405395
1198,640405296
1199,640405085
1200,640405323
1201,640405323
1202,640405058
1203,640405323
1204,640405172
1205,640405307
1206,640405025
1207,640405371
1208,640405058
1209,640404923
1210,640405331
1211,640405085
1212,640404923
1213,640404923
1214,640405339
1215,640405389
1216,640405399
1217,640405323
1218,640405399
1219,640405058
1220,640404963
1221,640405315
1222,640405112
1223,640405307
1224,640405315
1225,640405296
1226,640405112
1227,640405395
1228,640405172
1229,640405389
1230,640405389
1231,640405296
1232,640405348
1233,640405315
1234,640405058
1235,640404923
1236,640405339
1237,640405371
1238,640405339
1239,640405389
1240,640404923
1241,640404963
1242,640405112
1243,640405315
1244,640405172
1245,640405355
1246,640405058
1247,640404963
1248,640405315
1249,640405315
1250,640405323
1251,640405389
1252,640405315
1253,640405323
1254,640405323
1255,640405296
1256,640405315
1257,640405395
1258,640405296
1259,640405085
1260,640405347
1261,640405323
1262,640404963
1263,640405348
1264,640405347
1265,640405112
1266,640405085
1267,640405395
1268,640405395
1269,640405347
1270,640405307
1271,640405395
1272,640405315
1273,640405399
1274,640405380
1275,640405331
1276,640405380
1277,640405380
1278,640405399
1279,640405399
1280,640405380
1281,640405380
1282,640405025
1283,640404923
1284,640405025
1285,640405347
1286,640405395
1287,640405389
1288,640405112
1289,640405025
1290,640405371
1291,640405331
1292,640405331
1293,640405339
1294,640405395
1295,640405348
1296,640404963
1297,640405347
1298,640404963
1299,640405347
1300,640405339
1301,640405348
1302,640405347
1303,640405058
1304,640405323
1305,640405296
1306,640405339
1307,640405380
1308,640405389
1309,640405380
1310,640404963
1311,640405399
1312,640405296
1313,640405172
1314,640405307
1315,640405389
1316,640405058
1317,640404923
1318,640405331
1319,640405296
1320,640405395
1321,640405399
1322,640404963
1323,640405339
1324,640405331
1325,640405025
1326,640405323
1327,640405172
1328,640405355
1329,640405025
1330,640405323
1331,640405347
1332,640405307
1333,640405112
1334,640405395
1335,640405331
1336,640405348
1337,640405085
1338,640405307
1339,640405058
1340,640405085
1341,640405389
1342,640405058
1343,640405399
1344,640405331
1345,640405371
1346,640405112
1347,640404923
1348,640405348
1349,640405307
1350,640405399
1351,640405315
1352,640405389
1353,640405085
1354,640405112
1355,640405112
1356,640405307
1357,640405348
1358,640405339
1359,640405315
1360,640405315
1361,640405323
1362,640405348
1363,640405296
1364,640405085
1365,640404963
1366,640404923
1367,640405058
1368,640405348
1369,640405112
1370,640405380
1371,640405112
1372,640405296
1373,640405355
1374,640405323
1375,640405395
1376,640405315
1377,640405380
1378,640405355
1379,640405085
1380,640404963
1381,640405380
1382,640405380
1383,640405112
1384,640405347
1385,640405380
1386,640405399
1387,640405399
1388,640405323
1389,640404963
1390,640405315
1391,640404923
1392,640405331
1393,640405395
1394,640405172
1395,640404923
1396,640405331
1397,640405058
1398,640405307
1399,640404923
1400,640404923
1401,640405323
1402,640405389
1403,640405389
1404,640405399
1405,640405085
1406,640405112
1407,640405399
1408,640405355
1409,640405399
1410,640405389
1411,640405323
1412,640405395
1413,640404963
1414,640404923
1415,640405085
1416,640405323
1417,640405347
1418,640405355
1419,640405371
1420,640405331
1421,640405085
1422,640405348
1423,640405025
1424,640405355
1425,640405172
1426,640405395
1427,640405395
1428,640405389
1429,640405315
1430,640405112
1431,640405389
1432,640405380
1433,640405348
1434,640405112
1435,640405307
1436,640405339
1437,640404963
1438,640404923
1439,640405347
1440,640404923
1441,640405025
1442,640405348
1443,640405395
1444,640405399
1445,640405399
1446,640405389
1447,640405399
1448,640405085
1449,640405395
1450,640405399
1451,640405331
1452,640405315
1453,640404963
1454,640405323
1455,640405348
1456,640404963
1457,640405058
1458,640405348
1459,640405025
1460,640404923
1461,640405315
1462,640405380
1463,640405331
1464,640405025
1465,640404963
1466,640404963
1467,640405315
1468,640405058
1469,640405315
1470,640405395
1471,640405112
1472,640404963
1473,640405355
1474,640405348
1475,640405112
1476,640405339
1477,640405112
1478,640405112
1479,640405347
1480,640405399
1481,640405355
1482,640404923
1483,640405399
1484,640405315
1485,640405331
1486,640405347
1487,640405172
1488,640405347
1489,640405085
1490,640405296
1491,640404923
1492,640405307
1493,640404963
1494,640405025
1495,640405296
1496,640405348
1497,640405315
1498,640405347
1499,640405085
1500,640405025
1501,640405172
1502,640405058
1503,640405348
1504,640405323
1505,640404963
1506,640405355
1507,640405339
1508,640405085
1509,640404963
1510,640405339
1511,640405058
1512,640405339
1513,640405339
1514,640404963
1515,640405371
1516,640405371
1517,640405371
1518,640405380
1519,640405339
1520,640404963
1521,640405399
1522,640405085
1523,640404923
1524,640405323
1525,640405347
1526,640405085
1527,640405395
1528,640405172
1529,640405323
1530,640405307
1531,640405058
1532,640405085
1533,640405371
1534,640405347
1535,640405172
1536,640405085
1537,640404963
1538,640405399
1539,640405380
1540,640405085
1541,640405025
1542,640404923
1543,640405331
1544,640405307
1545,640405380
1546,640405307
1547,640405172
1548,640405315
1549,640405380
1550,640405395
1551,640405331
1552,640405331
1553,640405172
1554,640404963
1555,640405315
1556,640405112
1557,640404923
1558,640405307
1559,640405058
1560,640405296
1561,640405339
1562,640405331
1563,640405348
1564,640404963
1565,640405112
1566,640404923
1567,640405172
1568,640405323
1569,640405371
1570,640404923
1571,640405085
1572,640405296
1573,640404923
1574,640405323
1575,640405339
1576,640405172
1577,640404923
1578,640405307
1579,640405085
1580,640405025
1581,640405355
1582,640405339
1583,640405339
1584,640405112
1585,640405347
1586,640405399
1587,640405315
1588,640404923
1589,640405112
1590,640405058
1591,640405380
1592,640405395
1593,640405058
1594,640404923
1595,640405323
1596,640405389
1597,640405355
1598,640404923
1599,640405112
1600,640405395
1601,640405058
1602,640405331
1603,640405058
1604,640405323
1605,640405085
1606,640405172
1607,640405339
1608,640405058
1609,640405058
1610,640405348
1611,640405112
1612,640404923
1613,640405399
1614,640405380
1615,640405395
1616,640405380
1617,640405025
1618,640405380
1619,640405112
1620,640405172
1621,640405399
1622,640405315
1623,640405348
1624,640405355
1625,640405085
1626,640405058
1627,640405380
1628,640405389
1629,640404963
1630,640405380
1631,640405371
1632,640405323
1633,640405347
1634,640405395
1635,640404923
1636,640405025
1637,640404923
1638,640405315
1639,640405380
1640,640405307
1641,640405380
1642,640405315
1643,640405315
1644,640405371
1645,640405315
1646,640405025
1647,640405380
1648,640405323
1649,640405347
1650,640405331
1651,640405339
1652,640405085
1653,640405380
1654,640405323
1655,640405355
1656,640405355
1657,640405025
1658,640405058
1659,640405025
1660,640405307
1661,640405315
1662,640405025
1663,640405371
1664,640405085
1665,640405348
1666,640405085
1667,640404923
1668,640405339
1669,640405025
1670,640405025
1671,640405112
1672,640405085
1673,640405025
1674,640405323
1675,640405112
1676,640405399
1677,640405355
1678,640405399
1679,640405296
1680,640405296
1681,640405307
1682,640405172
1683,640405389
1684,640405355
1685,640405331
1686,640405085
1687,640405399
1688,640405315
1689,640405323
1690,640405025
1691,640405315
1692,640404963
1693,640405399
1694,640405339
1695,640405339
1696,640405025
1697,640405347
1698,640405323
1699,640405085
1700,640405395
1701,640405348
1702,640405025
1703,640405058
1704,640404963
1705,640405323
1706,640404923
1707,640405323
1708,640405339
1709,640405296
1710,640405380
1711,640405348
1712,640405339
1713,640405371
1714,640405331
1715,640405355
1716,640405395
1717,640405380
1718,640405307
1719,640405025
1720,640405315
1721,640405172
1722,640405371
1723,640405331
1724,640405058
1725,640405395
1726,640405025
1727,640404923
1728,640405347
1729,640405395
1730,640405355
1731,640405355
1732,640405355
1733,640405339
1734,640404963
1735,640404963
1736,640405347
1737,640405347
1738,640405347
1739,640405025
1740,640405380
1741,640405380
1742,640405331
1743,640405389
1744,640405085
1745,640404963
1746,640405399
1747,640405112
1748,640405380
1749,640405085
1750,640405296
1751,640405025
1752,640405389
1753,640405371
1754,640405323
1755,640405323
1756,640405172
1757,640405331
1758,640405112
1759,640405371
1760,640405025
1761,640405395
1762,640405331
1763,640405399
1764,640405399
1765,640405315
1766,640405371
1767,640405380
1768,640405339
1769,640405348
1770,640405112
1771,640405315
1772,640405025
1773,640405395
1774,640405347
1775,640405331
1776,640405315
1777,640405348
1778,640404963
1779,640405355
1780,640405323
1781,640405025
1782,640405348
1783,640405348
1784,640405355
1785,640405347
1786,640405380
1787,640405395
1788,640405389
1789,640405331
1790,640405348
1791,640405058
1792,640405296
1793,640405112
1794,640405339
1795,640405112
1796,640405307
1797,640405355
1798,640405085
1799,640405371
1800,640405296
1801,640405315
1802,640405355
1803,640405025
1804,640405085
1805,640405331
1806,640405355
1807,640405323
1808,640405348
1809,640404923
1810,640405347
1811,640405371
1812,640405085
1813,640404963
1814,640405323
1815,640405380
1816,640405347
1817,640405348
1818,640405339
1819,640405296
1820,640405380
1821,640404923
1822,640405296
1823,640405112
1824,640405395
1825,640405380
1826,640405371
1827,640405339
1828,640405296
1829,640405347
1830,640405399
1831,640405025
1832,640405307
1833,640405307
1834,640404923
1835,640405339
1836,640405307
1837,640405348
1838,640405172
1839,640405112
1840,640405025
1841,640405172
1842,640405058
1843,640405058
1844,640405339
1845,640405347
1846,640405307
1847,640405348
1848,640405339
1849,640405389
1850,640405399
1851,640405112
1852,640405331
1853,640405331
1854,640405348
1855,640405355
1856,640405339
1857,640405331
1858,640405399
1859,640405331
1860,640405058
1861,640405112
1862,640405371
1863,640405307
1864,640405339
1865,640405348
1866,640405380
1867,640405399
1868,640405371
1869,640405355
1870,640405348
1871,640405172
1872,640405371
1873,640405348
1874,640405315
1875,640405085
1876,640404923
1877,640405339
1878,640405323
1879,640405347
1880,640405315
1881,640405395
1882,640404923
1883,640405395
1884,640405380
1885,640405085
1886,640405389
1887,640405296
1888,640405348
1889,640405085
1890,640405380
1891,640405058
1892,640404923
1893,640405371
1894,640405085
1895,640405371
1896,640405315
1897,640405085
1898,640405347
1899,640405172
1900,640405339
1901,640405389
1902,640405348
1903,640405389
1904,640405315
1905,640405347
1906,640405371
1907,640405172
1908,640405339
1909,640405058
1910,640405347
1911,640405371
1912,640405323
1913,640404963
1914,640404963
1915,640405339
1916,640405058
1917,640405380
1918,640405339
1919,640404923
1920,640404963
1921,640405355
1922,640404963
1923,640405399
1924,640405315
1925,640405112
1926,640404963
1927,640405025
1928,640405380
1929,640405380
1930,640405395
1931,640405296
1932,640405355
1933,640405025
1934,640405307
1935,640405112
1936,640405371
1937,640405025
1938,640405296
1939,640405380
1940,640405355
1941,640405339
1942,640405348
1943,640405355
1944,640405389
1945,640405296
1946,640405339
1947,640404963
1948,640405389
1949,640405315
1950,640405085
1951,640405355
1952,640405307
1953,640405347
1954,640404963
1955,640405085
1956,640405331
1957,640405112
1958,640405323
1959,640405395
1960,640405339
1961,640405296
1962,640405371
1963,640405399
1964,640405025
1965,640405348
1966,640405307
1967,640405339
1968,640405307
1969,640405085
1970,640405315
1971,640405315
1972,640404923
1973,640404923
1974,640404963
1975,640405399
1976,640405371
1977,640405323
1978,640405025
1979,640404923
1980,640405085
1981,640405315
1982,640405355
1983,640405085
1984,640405395
1985,640405085
1986,640405395
1987,640405172
1988,640404923
1989,640405085
1990,640405058
1991,640405339
1992,640405112
1993,640405339
1994,640405296
1995,640405348
1996,640405389
1997,640405371
1998,640405371
1999,640404963
2000,640405025
